character_id,fighter_banner_info.allow_cross_play,fighter_banner_info.battle_input_type,fighter_banner_info.custom_room_invite_setting,fighter_banner_info.enjoy_total_point,fighter_banner_info.favorite_character_id,fighter_banner_info.favorite_character_league_info.league_point,fighter_banner_info.favorite_character_league_info.league_rank,fighter_banner_info.favorite_character_league_info.master_league,fighter_banner_info.favorite_character_league_info.master_rating,fighter_banner_info.favorite_character_league_info.master_rating_ranking,fighter_banner_info.favorite_character_play_point.battle_hub,fighter_banner_info.favorite_character_play_point.fighting_ground,fighter_banner_info.favorite_character_play_point.world_tour,fighter_banner_info.friend_request_flag,fighter_banner_info.friendship,fighter_banner_info.home_id,fighter_banner_info.inside_rank,fighter_banner_info.is_circle_invite,fighter_banner_info.is_circle_member,fighter_banner_info.last_play_at,fighter_banner_info.main_circle.circle_id,fighter_banner_info.main_circle.circle_name,fighter_banner_info.main_circle.data_exist,fighter_banner_info.main_circle.emblem.emblem_base,fighter_banner_info.main_circle.emblem.emblem_base_color,fighter_banner_info.main_circle.emblem.emblem_frame,fighter_banner_info.main_circle.emblem.emblem_frame_color,fighter_banner_info.main_circle.emblem.emblem_pattern,fighter_banner_info.main_circle.emblem.emblem_pattern_color,fighter_banner_info.main_circle.emblem.emblem_pattern_horizontal_inversion,fighter_banner_info.main_circle.emblem.emblem_pattern_vertical_inversion,fighter_banner_info.main_circle.emblem.emblem_processing,fighter_banner_info.main_circle.emblem.emblem_symbol1,fighter_banner_info.main_circle.emblem.emblem_symbol1_clipping,fighter_banner_info.main_circle.emblem.emblem_symbol1_color,fighter_banner_info.main_circle.emblem.emblem_symbol1_horizontal_inversion,fighter_banner_info.main_circle.emblem.emblem_symbol1_vertical_inversion,fighter_banner_info.main_circle.emblem.emblem_symbol2,fighter_banner_info.main_circle.emblem.emblem_symbol2_clipping,fighter_banner_info.main_circle.emblem.emblem_symbol2_color,fighter_banner_info.main_circle.emblem.emblem_symbol2_horizontal_inversion,fighter_banner_info.main_circle.emblem.emblem_symbol2_vertical_inversion,fighter_banner_info.main_circle.leader.fighter_id,fighter_banner_info.main_circle.leader.platform_id,fighter_banner_info.main_circle.leader.short_id,fighter_banner_info.max_content_play_time.content_type,fighter_banner_info.max_content_play_time.play_time,fighter_banner_info.mobile_linkage,fighter_banner_info.online_status_info.battlehub_admission_restriction,fighter_banner_info.online_status_info.battlehub_id,fighter_banner_info.online_status_info.battlehub_platform_id,fighter_banner_info.online_status_info.battlehub_region_id,fighter_banner_info.online_status_info.battlehub_server_no,fighter_banner_info.online_status_info.custom_room_master_short_id,fighter_banner_info.online_status_info.custom_room_platform_id,fighter_banner_info.online_status_info.custom_room_publish_setting,fighter_banner_info.online_status_info.custom_room_region_id,fighter_banner_info.online_status_info.custom_room_required_network_connection_quality,fighter_banner_info.online_status_info.custom_room_required_pass_code,fighter_banner_info.online_status_info.custom_room_room_id,fighter_banner_info.online_status_info.online_status,fighter_banner_info.personal_info.fighter_id,fighter_banner_info.personal_info.platform_id,fighter_banner_info.personal_info.short_id,fighter_banner_info.personal_info.platform_name,fighter_banner_info.personal_info.platform_tool_name,fighter_banner_info.play_time_zone.end_hour,fighter_banner_info.play_time_zone.end_minute,fighter_banner_info.play_time_zone.start_hour,fighter_banner_info.play_time_zone.start_minute,fighter_banner_info.profile_comment.profile_tag_id,fighter_banner_info.profile_comment.tag_option_id,fighter_banner_info.title_plate,fighter_banner_info.favorite_character_name,fighter_banner_info.favorite_character_tool_name,fighter_banner_info.title_data.title_data_id,fighter_banner_info.title_data.title_data_grade_id,fighter_banner_info.title_data.title_data_grade_name,fighter_banner_info.title_data.title_data_plate_id,fighter_banner_info.title_data.title_data_plate_name,fighter_banner_info.title_data.title_data_val,fighter_banner_info.home_name,league_point,league_rank,master_league,master_rating_ranking,order,ranking_title_plate,rating,character_name,character_tool_name,ranking_title_data.title_data_id,ranking_title_data.title_data_grade_id,ranking_title_data.title_data_grade_name,ranking_title_data.title_data_plate_id,ranking_title_data.title_data_plate_name,ranking_title_data.title_data_val,source.page,source.ranking_type,source.locale
1,True,0,1,17604,15,-1,39,0,0,0,0,251,0,False,2,85,2,True,False,1773142724,90160501db814561ac4de78352f31cc6,REJECT,True,6,1,2,4,1,1,False,False,1,40126,True,18,False,True,40125,False,4,False,False,TAKA3,5,2269936109,8,3793442,False,0,,0,0,0,0,0,1,0,0,False,,1,.YAS.,5,3857418744,Steam,steam,11,30,9,30,2,0,10001,Blanka,blanka,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Japan,0,36,37,19,19,10616,2217,Ryu,ryu,10616,2,銀,7007,7007-ac0a6ac242f01baa2c182e868a5b51,Steady and Relentless,2,master,en
4,True,0,1,7983,4,821847,36,37,2216,22,171195,618704,0,False,2,85,2,False,False,1773441019,46584f9cae2d4877839ef0972afa20ae,RokuomiGundan,True,17,17,2,15,1,1,False,False,1,40114,False,9,True,False,40169,False,1,True,False,滝澤ゞゞ,5,3785690399,2,4812077,False,0,,0,0,0,0,0,1,0,0,False,,1,Seiya,5,3857005011,Steam,steam,13,0,12,0,25,1,10799,Chun-Li,chunli,10799,1,銅,227,227-77cfd6375c1580807110abe4ffa2e6,All About Shoryukens!,Japan,0,36,37,22,22,10799,2216,Chun-Li,chunli,10799,1,銅,227,227-77cfd6375c1580807110abe4ffa2e6,All About Shoryukens!,2,master,en
30,True,0,1,4517,30,760543,36,37,2216,22,25565,214359,0,False,2,138,2,False,False,1772886159,fc3bb9396bcd4ba6b15edcc7a655649a,ChickenDan,True,6,2,2,6,17,6,False,False,1,40145,True,6,False,False,40079,True,1,True,False,HULKMANIA,5,1096016608,2,8053153,False,0,,0,0,0,0,0,1,0,0,False,,1,DakCorgi,5,2448431071,Steam,steam,4,0,3,30,8,0,11122,C. Viper,cviper,11122,2,銀,7272,7272-e9968d28d464e802a2522dde911ac0,Overtime Sucks,South Korea,0,36,37,22,22,11122,2216,C. Viper,cviper,11122,2,銀,7272,7272-e9968d28d464e802a2522dde911ac0,Overtime Sucks,2,master,en
11,True,0,1,1135,11,595524,36,37,2216,22,0,203601,0,False,2,24,2,True,False,1773464891,5c81fdf9db1d4a63a7f44a470f248120,2Game,True,27,20,2,1,1,1,False,False,1,40187,False,1,False,False,40001,False,1,False,False,JUNINHO-RAS,5,2622990354,2,1712631,False,0,,0,0,0,0,0,1,0,0,False,,1,2G Brayan_Job,5,1353189447,Steam,steam,23,30,22,0,1,0,10001,Dee Jay,deejay,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Brazil,0,36,37,22,22,10001,2216,Dee Jay,deejay,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,2,master,en
25,True,0,1,2731,25,745673,36,37,2215,25,3600,226647,0,False,2,85,2,True,False,1773156458,,,False,0,0,0,0,0,0,False,False,0,0,False,0,False,False,0,False,0,False,False,,0,0,2,5086071,False,0,,0,0,0,0,0,1,0,0,False,,1,プルプルなぷる,5,1188227562,Steam,steam,12,0,11,30,2,0,11097,Sagat,sagat,11097,2,銀,7267,7267-4aea82012777d88b669763ed43bdc3,Insurmountable Obstacle,Japan,0,36,37,25,25,11097,2215,Sagat,sagat,11097,2,銀,7267,7267-4aea82012777d88b669763ed43bdc3,Insurmountable Obstacle,2,master,en
16,True,0,1,6976,30,443653,36,42,2010,949,0,123849,0,False,2,85,2,True,False,1773471181,87ef6909c65b40388ca3b14c7b97b968,Niigataespopia,True,6,1,2,3,1,1,False,False,35002,40001,False,1,False,False,40152,False,1,False,False,Nashi_espopia,5,1033013614,2,7544020,False,0,,0,0,0,0,0,1,0,0,False,,1,Nashi_espopia,5,1033013614,Steam,steam,12,30,12,0,1,0,10001,C. Viper,cviper,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Japan,0,36,37,26,26,10001,2213,Juri,juri,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,2,master,en
17,True,0,1,1158,19,-1,39,0,0,0,0,10,0,False,2,85,2,True,False,1773432465,3b478ef480964b12b9bd075f85c30b35,UiroFamily,True,11,18,1,3,8,15,False,False,35002,40101,False,7,False,False,40120,True,7,True,False,紺外郎/Kon_Uiro,5,4242475722,4,3712543,False,0,,0,0,0,0,0,1,0,0,False,,1,karura,2,2850466391,CrossPlatform,cross,13,0,11,30,23,17,10001,Ed,ed,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Japan,0,36,37,27,27,10899,2211,Marisa,marisa,10899,6,SPECIAL,306,306-4be871d9e1af0029db3426813409a9,Legendary Prophet,2,master,en
10,True,0,1,6030,10,784709,36,37,2211,27,131400,538205,60,False,2,85,2,True,False,1773425092,df9b1a0a70204b18a4c9aa7764ea153e,WatabouPirates,True,18,20,1,13,3,2,False,False,1,40001,False,9,False,False,40136,False,1,False,False,わたぼうjp,5,1908381447,4,5083815,False,0,,0,0,0,0,0,1,0,0,False,,1,ゴトーー,2,2235576711,CrossPlatform,cross,9,30,9,0,18,2,10008,Ken,ken,10008,1,銅,56,56-ef6f9fcc52a900a6c6b8c49bf3b754,Looking to Have Fun,Japan,0,36,37,27,27,10008,2211,Ken,ken,10008,1,銅,56,56-ef6f9fcc52a900a6c6b8c49bf3b754,Looking to Have Fun,2,master,en
10,True,0,1,1307,1,243562,36,37,2072,453,1050,65776,0,False,2,85,2,True,False,1773331804,,,False,0,0,0,0,0,0,False,False,0,0,False,0,False,False,0,False,0,False,False,,0,0,8,4281132,False,0,,0,0,0,0,0,1,0,0,False,,1,shion,2,1388560788,CrossPlatform,cross,9,0,8,30,1,0,10001,Ryu,ryu,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Japan,0,36,37,29,29,10001,2210,Ken,ken,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,2,master,en
25,True,0,1,1813,25,353112,36,37,2209,30,17110,127242,0,False,2,85,2,True,False,1773240358,,,False,0,0,0,0,0,0,False,False,0,0,False,0,False,False,0,False,0,False,False,,0,0,8,6830462,False,0,,0,0,0,0,0,1,0,0,False,,1,Kushina,5,1775935259,Steam,steam,15,0,14,30,1,0,11195,Sagat,sagat,11195,6,SPECIAL,489,489-46b58a60d95a083db9fb0b0eeba025,Team CR,Japan,0,36,37,30,30,11195,2209,Sagat,sagat,11195,6,SPECIAL,489,489-46b58a60d95a083db9fb0b0eeba025,Team CR,2,master,en
22,True,0,1,3849,22,827587,36,37,2209,30,4155,802746,0,False,2,85,2,True,False,1773413887,,,False,0,0,0,0,0,0,False,False,0,0,False,0,False,False,0,False,0,False,False,,0,0,2,6710185,False,0,,0,0,0,0,0,1,0,0,False,,1,LaVISION。ジョジョ太郎,5,3838366890,Steam,steam,12,0,11,30,1,0,10001,Akuma,gouki,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Japan,0,36,37,30,30,10001,2209,Akuma,gouki,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,2,master,en
16,True,0,1,2586,16,851098,36,37,2209,30,650,533762,0,False,2,85,2,True,False,1773409906,afe9ad096fee47ca9175e5e06d3d94a4,VFSF6Club,True,8,1,2,3,2,1,False,False,35002,40054,False,1,False,False,40152,False,1,False,False,いいちこアイリーン,5,3395843608,8,10384742,False,0,,0,0,0,0,0,1,0,0,False,,2,でんせつえすぴ～,5,2649234087,Steam,steam,16,0,15,30,24,0,11167,Juri,juri,11167,6,SPECIAL,464,464-8e59908b1c85b74c2bdbb1adc821de,OGHunt,Japan,0,36,37,30,30,11167,2209,Juri,juri,11167,6,SPECIAL,464,464-8e59908b1c85b74c2bdbb1adc821de,OGHunt,2,master,en
6,True,1,1,2012,6,826631,36,37,2208,33,2810,1303862,6745,False,2,85,2,True,False,1773281743,b26917fef2b74070935b38906560a738,SYGYOUSO,True,6,4,2,1,1,1,False,False,1,40097,False,1,False,False,40001,False,1,False,False,修行僧@YouTube配信中,2,4197202522,2,6046504,False,0,,0,0,0,0,0,1,0,0,False,,1,めんたらこ,5,2838390560,Steam,steam,12,0,10,30,21,6,10659,Zangief,zangief,10659,2,銀,170,170-62ee7837bf63d90838fbf80b0f3d2c,Day Off Means Game On!,Japan,0,36,37,33,33,10659,2208,Zangief,zangief,10659,2,銀,170,170-62ee7837bf63d90838fbf80b0f3d2c,Day Off Means Game On!,2,master,en
29,True,0,1,2470,29,790700,36,37,2206,34,5300,268798,10,False,2,85,2,True,False,1773424608,4f039d01c7e247379e989fa949331098,halosvillage,True,11,3,2,1,4,1,False,False,1,40106,False,4,False,False,40148,False,1,False,False,アドバイス募集中,2,3728253111,2,6697392,False,0,,0,0,0,0,0,1,0,0,False,,1,Seichi（せいち）,5,1927204743,Steam,steam,14,30,14,0,1,0,11102,Elena,elena,11102,5,グレード5,419,419-f36493a0ef41b7081e54f1a510fa6d,Phase 10 Legend!,Japan,0,36,37,34,34,11102,2206,Elena,elena,11102,5,グレード5,419,419-f36493a0ef41b7081e54f1a510fa6d,Phase 10 Legend!,2,master,en
26,True,1,1,4827,30,323400,36,37,2221,17,100,75284,0,False,2,85,2,True,False,1773415808,cc9ee00f94ac4ab6bb63f74b258076a4,IKOMAclub,True,18,20,1,13,3,2,False,False,1,40170,False,9,False,False,40170,False,1,False,False,生駒デビル,5,3722662728,2,8218478,False,0,,0,0,0,0,0,0,0,0,False,,1,inaba,5,2521166079,Steam,steam,14,0,13,30,21,4,11207,C. Viper,cviper,11207,6,SPECIAL,501,501-860392ec51e1e43c822aea2b06b2c0,Observer,Japan,0,36,37,35,35,11059,2205,M. Bison,vega,11059,6,SPECIAL,401,401-208c7b36416d2fa62e5d36d80fd3f8,SSRCUP 3RD,2,master,en
26,True,0,1,9524,26,795745,36,37,2205,35,12575,391711,800,False,2,36,2,True,False,1772980461,b04d96d9e36a408185af8220fd7be6e8,UgangHater,True,6,1,2,1,1,1,False,False,35002,40074,True,20,False,False,40074,False,1,True,True,挖特幽弥的忠實粉絲(7),5,3312074554,2,5901441,False,0,,0,0,0,0,0,0,0,0,False,,1,Zhen,5,2898412129,Steam,steam,14,0,13,30,24,0,10736,M. Bison,vega,10736,5,グレード5,7205,7205-dc2375fb2cf51d8da40b0b1b07bd1e,Fist Full of Gratitude,China,0,36,37,35,35,10736,2205,M. Bison,vega,10736,5,グレード5,7205,7205-dc2375fb2cf51d8da40b0b1b07bd1e,Fist Full of Gratitude,2,master,en
19,True,0,1,2662,6,80302,36,40,1609,60259,1080,18433,0,False,2,85,2,True,False,1772796996,,,False,0,0,0,0,0,0,False,False,0,0,False,0,False,False,0,False,0,False,False,,0,0,2,6147997,False,0,,0,0,0,0,0,1,0,0,False,,1,Taisei,5,2116937999,Steam,steam,10,30,10,0,6,0,10571,Zangief,zangief,10571,4,赤,64,64-488bff7f567a7f1c48f5674c6bf200,This SF6 Thing is Fun,Japan,0,36,37,35,35,10010,2205,Ed,ed,10010,1,銅,61,61-f279960ce32c89b415f9fc21e48221,Looking to Make Friends,2,master,en
18,True,1,1,1202,15,740868,36,42,2028,765,120,299018,0,False,2,85,2,True,False,1773406646,5ef4da652e6d4bbd84dad4bbbe3379c7,ReversalCA,True,31,2,2,3,1,1,False,False,1,40129,False,5,False,False,40128,False,9,False,False,Yuri,5,2572147840,2,3550128,False,0,,0,0,0,0,0,1,0,0,False,,1,niruhiru PC,5,1981551637,Steam,steam,15,0,14,0,7,0,11102,Blanka,blanka,11102,5,グレード5,419,419-f36493a0ef41b7081e54f1a510fa6d,Phase 10 Legend!,Japan,0,36,37,35,35,10826,2205,Guile,guile,10826,5,グレード5,254,254-b6e9d25257d3a24e72bf7a5f6da50e,Phase 7 Legend!,2,master,en
29,True,0,1,3250,29,657565,36,37,2203,39,15925,228422,0,False,2,85,2,True,False,1773326657,bde58e70fcdd4f059ab60be9c7897bef,otaninohimitsu,True,4,4,2,18,5,18,False,False,1,40113,True,5,False,False,40141,True,5,False,False,kosaku,5,3466993951,2,5303733,False,0,,0,0,0,0,0,1,0,0,False,,1,kosaku,5,3466993951,Steam,steam,12,0,11,30,1,0,11046,Elena,elena,11046,5,グレード5,7260,7260-a2ebf6b68b40e237cbf43ad3d878a0,Capoeira Connoisseur,Japan,0,36,37,39,39,11046,2203,Elena,elena,11046,5,グレード5,7260,7260-a2ebf6b68b40e237cbf43ad3d878a0,Capoeira Connoisseur,2,master,en
27,True,0,1,7819,14,851939,36,37,2221,17,2783,1010851,1735,False,2,85,2,True,False,1773471531,cfd70062e53740ac8f5f9d3dde1fb002,NORTHEPTION,True,6,1,2,3,1,1,False,False,35002,40054,False,1,False,False,40152,False,1,False,False,Nth Oniki,5,1202712547,2,7457293,False,0,,0,0,0,0,0,1,0,0,False,,1,Nth＿satoru,5,1732856596,Steam,steam,12,30,12,0,7,0,11102,Rashid,rashid,11102,5,グレード5,419,419-f36493a0ef41b7081e54f1a510fa6d,Phase 10 Legend!,Japan,0,36,37,39,39,11002,2203,Terry,terry,11002,6,SPECIAL,364,364-ff607de7854eafe2b95ad75a9767b4,GIVES YOU WINGS.,2,master,en
26,True,0,1,2041,20,20661,32,0,0,0,0,3150,0,False,2,85,2,True,False,1773393902,bd43083f3fc54e90adee9f833476e2cc,YiErFunClub,True,30,20,2,6,6,14,False,False,35008,40075,True,14,True,False,40001,False,10,False,False,popolinlin,5,2396146749,2,5834085,False,0,,0,0,0,0,0,1,0,0,False,,1,らおやむやむ☆ハイハイ謝謝♪,5,3816954641,Steam,steam,8,30,8,0,20,23,10629,Edmond Honda,honda,10629,1,銅,7136,7136-f72e21b3987a77b79bb24b68460aff,How Positively Dreadful,Japan,0,36,37,41,41,10853,2202,M. Bison,vega,10853,5,グレード5,7225,7225-c1f200818e58deb7d26322dbfdafcd,I am Shadaloo!,3,master,en
13,True,0,1,2251,13,566374,36,37,2202,41,323531,170201,0,False,2,85,2,True,False,1773417598,,,False,0,0,0,0,0,0,False,False,0,0,False,0,False,False,0,False,0,False,False,,0,0,5,1576422,False,0,,0,0,0,0,0,1,0,0,False,,1,ネコと和解せよ,5,4186916094,Steam,steam,14,30,13,30,1,0,10544,A.K.I.,aki,10544,3,金,8,8-ff4f6fc091bda546152c690a2b8295,You Hate to See It,Japan,0,36,37,41,41,10544,2202,A.K.I.,aki,10544,3,金,8,8-ff4f6fc091bda546152c690a2b8295,You Hate to See It,3,master,en
8,True,0,1,11048,8,810340,36,37,2201,43,10590,737219,11788,False,2,85,2,True,False,1773239697,140d76309d924a5b9599cdad07f3a3a1,ccotheBeast,True,10,23,1,10,7,23,False,False,1,40005,False,5,False,False,40008,False,1,True,True,cco.,5,4159554357,2,3631192,False,0,,0,0,0,0,0,1,0,0,False,,1,Torimeshi,5,1396895782,Steam,steam,13,0,12,0,2,0,11002,Dhalsim,dhalsim,11002,6,SPECIAL,364,364-ff607de7854eafe2b95ad75a9767b4,GIVES YOU WINGS.,Japan,0,36,37,43,43,11002,2201,Dhalsim,dhalsim,11002,6,SPECIAL,364,364-ff607de7854eafe2b95ad75a9767b4,GIVES YOU WINGS.,3,master,en
25,True,0,1,26525,15,-1,39,0,0,0,0,461,0,False,2,85,2,True,False,1773370132,,,False,0,0,0,0,0,0,False,False,0,0,False,0,False,False,0,False,0,False,False,,0,0,8,5554153,False,0,,0,0,0,0,0,1,0,0,False,,1,BonchanRB,5,2344551857,Steam,steam,10,0,9,0,1,0,10001,Blanka,blanka,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Japan,0,36,37,43,43,10001,2201,Sagat,sagat,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,3,master,en
6,True,0,1,6029,6,782907,36,37,2200,45,13994,612805,10,False,2,85,2,True,False,1773416360,5584362f0b084505bf66f754c578c4d0,TAKAGIdojo,True,12,1,1,8,3,1,False,False,1,40163,False,5,False,False,40098,False,13,False,False,高木サンダー,5,3249813921,2,5638985,False,0,,0,0,0,0,0,1,0,0,False,,1,-sai,5,2467341012,Steam,steam,16,0,15,30,28,0,11047,Zangief,zangief,11047,6,SPECIAL,389,389-e857684fdd7f7d7b41d8cd8ec2e26d,Strongest Teacher & Pupil!,Japan,0,36,37,45,45,11047,2200,Zangief,zangief,11047,6,SPECIAL,389,389-e857684fdd7f7d7b41d8cd8ec2e26d,Strongest Teacher & Pupil!,3,master,en
20,True,1,1,794,30,269928,36,37,2151,119,2680,59484,0,False,2,85,2,True,False,1773455734,03bfb35f8f994c3c9a71f003054dcd19,3x3lover,True,6,1,2,3,1,1,False,False,35002,40001,False,1,False,False,40152,False,1,False,False,Johnny,5,3552187145,2,1878134,False,0,1420ec84b6ac47fdac286bf78d999662,7,1,17,0,0,1,0,0,False,,4,カンフーマスターpc,5,2045377733,Steam,steam,14,30,12,0,1,0,11110,C. Viper,cviper,11110,6,SPECIAL,427,427-36cb64fc27dbdc86f742eed07dacb4,Worldwide Jamboree,Japan,0,36,37,45,45,11018,2200,Edmond Honda,honda,11018,6,SPECIAL,376,376-65fec49b933ed14eae548f40578df3,Capcom Heroes,3,master,en
16,True,0,1,2544,16,837307,36,37,2199,47,35340,1344550,0,False,2,85,2,True,False,1773406718,3c24dd57c8e64f3c811860e3f4e55c64,JuriCollege,True,30,19,2,2,7,23,False,False,1,40124,False,1,False,False,40126,False,19,False,False,2BASSA,5,3623007729,2,8454322,False,0,,0,0,0,0,0,1,0,0,False,,1,JACK_DOLL,5,2215317639,Steam,steam,15,30,14,30,1,0,10001,Juri,juri,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Japan,0,36,37,47,47,10001,2199,Juri,juri,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,3,master,en
3,True,0,1,4192,12,475360,36,41,1780,12196,60,179476,0,False,2,138,2,True,False,1773409712,da678b631f52419e9ebc659032b7b260,SAPA,True,11,4,2,3,8,1,False,False,35006,40113,False,4,True,False,40145,False,1,False,False,SURINI,5,2963698637,2,4128699,False,0,,0,0,0,0,0,1,0,0,False,,1,SURINI,5,2963698637,Steam,steam,13,0,12,30,1,0,10411,Lily,lily,10411,3,金,7168,7168-f3f007c2c917d1e7f019d678f60594,Hoh-hoh-hooooh!,South Korea,0,36,37,48,48,10439,2196,Kimberly,kimberly,10439,2,銀,7152,7152-6db45d4e842dc292ea29daefd9ad2a,16-Digit Mental Math is EZ,3,master,en
17,True,1,1,2263,17,864802,36,37,2196,48,143729,1754881,391,False,2,85,2,False,False,1773240934,71ad2e9c6c784a2b80ba98e37637c6da,MisM,True,30,1,2,9,1,1,False,False,35002,40086,False,9,False,False,40125,True,9,False,False,GjijiiG,2,1275506101,2,7246305,False,0,,0,0,0,0,0,1,0,0,False,,1,GjijiiG,2,1275506101,CrossPlatform,cross,12,0,11,30,21,4,11102,Marisa,marisa,11102,5,グレード5,419,419-f36493a0ef41b7081e54f1a510fa6d,Phase 10 Legend!,Japan,0,36,37,48,48,11102,2196,Marisa,marisa,11102,5,グレード5,419,419-f36493a0ef41b7081e54f1a510fa6d,Phase 10 Legend!,3,master,en
1,True,0,1,8517,1,818303,36,37,2196,48,0,241374,0,False,2,85,2,True,False,1773046560,5584362f0b084505bf66f754c578c4d0,TAKAGIdojo,True,12,1,1,8,3,1,False,False,1,40163,False,5,False,False,40098,False,13,False,False,高木サンダー,5,3249813921,2,3439165,False,0,,0,0,0,0,0,1,0,0,False,,1,hinao,5,2399060619,Steam,steam,9,0,8,30,1,0,11204,Ryu,ryu,11204,6,SPECIAL,498,498-31c5fc24d8a23e808e0cb05e414901,Team REJECT,Japan,0,36,37,48,48,11204,2196,Ryu,ryu,11204,6,SPECIAL,498,498-31c5fc24d8a23e808e0cb05e414901,Team REJECT,3,master,en
14,True,0,1,3046,14,613406,36,37,2191,51,0,428441,0,False,2,133,2,True,False,1772985726,960edd3894b840bd9bcd83f9bc96b88e,CarriedByLvl2,True,6,3,2,2,7,4,False,False,35002,40115,False,7,False,False,40125,True,1,False,False,Dual_Kevin,5,1443977771,4,4124735,False,0,,0,0,0,0,0,1,0,0,False,,1,Dual_Kevin,5,1443977771,Steam,steam,3,30,2,30,1,0,10001,Rashid,rashid,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Peru,0,36,37,51,51,10001,2191,Rashid,rashid,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,3,master,en
3,True,0,1,60,3,81674,36,37,2188,52,0,10512,0,False,2,191,2,True,False,1773462287,,,False,0,0,0,0,0,0,False,False,0,0,False,0,False,False,0,False,0,False,False,,0,0,2,480152,False,0,,0,0,0,0,0,1,0,0,False,,1,Cedric,5,2813808454,Steam,steam,4,0,3,0,1,0,10001,Kimberly,kimberly,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Vietnam,0,36,37,52,52,10001,2188,Kimberly,kimberly,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,3,master,en
27,True,0,1,26377,1,239282,36,41,1793,11657,1360,62508,150,False,2,85,2,True,False,1773432521,778c7fc54d18438db98fe72c2fbc9100,BoyReturns,True,6,3,1,17,2,6,False,True,1,40054,False,9,False,False,40085,False,1,False,False,chama,2,1485372879,2,7512735,False,0,,0,0,0,0,0,1,0,0,False,,1,あくたがわ,5,3708958378,Steam,steam,14,30,14,0,2,0,10001,Ryu,ryu,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,Japan,0,36,37,52,52,10001,2188,Terry,terry,10001,1,銅,122,122-8bb65d811510d0e60b605476864239,Let's Do This,3,master,en
15,True,0,1,464,15,471426,36,37,2187,54,14815,301917,661,False,2,85,2,True,False,1773467485,ec3d758993a944449c00af88a918a61a,Kyarananmin,True,6,1,2,3,4,3,False,False,1,40141,False,1,False,False,40115,False,9,False,False,光のZeno,2,2844369681,4,7579431,False,0,,0,0,0,0,0,1,0,0,False,,1,光のZeno,2,2844369681,CrossPlatform,cross,14,0,13,30,7,0,10621,Blanka,blanka,10621,1,銅,7056,7056-be3ca171feeb5be4b79f373aec2207,Uwo! Uwo!,Japan,0,36,37,54,54,10621,2187,Blanka,blanka,10621,1,銅,7056,7056-be3ca171feeb5be4b79f373aec2207,Uwo! Uwo!,3,master,en
9,True,0,1,5251,9,990181,36,37,2184,55,321528,3596154,466,False,2,85,2,True,False,1773470059,39571ea876c845fdb1fb420ca4bc1ff0,CalorieNight,True,2,23,2,23,15,4,False,False,35003,40117,True,9,False,False,40073,False,1,True,False,さーにゃ@Twitch,5,1058418067,2,16588102,False,0,,0,0,0,2797811950,7,2,1,1,False,3ff8d0a7ac024769a3617cf411d25e2e,13,さうたむ | 3S,5,2066976238,Steam,steam,13,30,12,30,1,0,10977,Cammy,cammy,10977,6,SPECIAL,359,359-a310adfdc8e7a80275dd5092961c65,From The Planet of Fighters,Japan,0,36,37,55,55,10977,2184,Cammy,cammy,10977,6,SPECIAL,359,359-a310adfdc8e7a80275dd5092961c65,From The Planet of Fighters,3,master,en
13,True,0,1,541,13,611263,36,37,2184,55,440,164800,0,False,2,85,2,True,False,1773330461,,,False,0,0,0,0,0,0,False,False,0,0,False,0,False,False,0,False,0,False,False,,0,0,2,715220,False,0,,0,0,0,0,0,1,0,0,False,,1,ACR Ayasaka,5,2690800233,Steam,steam,13,30,13,0,3,13,11195,A.K.I.,aki,11195,6,SPECIAL,489,489-46b58a60d95a083db9fb0b0eeba025,Team CR,Japan,0,36,37,55,55,11195,2184,A.K.I.,aki,11195,6,SPECIAL,489,489-46b58a60d95a083db9fb0b0eeba025,Team CR,3,master,en
